Hours,zn,cu
2024-01-21 05:00:00,0.0,0.0
2024-01-21 05:01:00,0.0,0.0
2024-01-21 05:02:00,0.0,0.0
2024-01-21 05:03:00,0.0,0.0
2024-01-21 05:04:00,0.0,0.0
2024-01-21 05:05:00,0.0,0.0
2024-01-21 05:06:00,0.0,0.0
2024-01-21 05:07:00,0.0,0.0
2024-01-21 05:08:00,0.0,0.0
2024-01-21 05:09:00,0.0,0.0
2024-01-21 05:10:00,0.0,0.0
2024-01-21 05:11:00,0.0,0.0
2024-01-21 05:12:00,0.0,0.0
2024-01-21 05:13:00,0.0,0.0
2024-01-21 05:14:00,0.0,0.0
2024-01-21 05:15:00,0.0,0.0
2024-01-21 05:16:00,0.0,0.0
2024-01-21 05:17:00,0.0,0.0
2024-01-21 05:18:00,0.0,0.0
2024-01-21 05:19:00,0.0,0.0
2024-01-21 05:20:00,0.0,0.0
2024-01-21 05:21:00,0.0,0.0
2024-01-21 05:22:00,0.0,0.0
2024-01-21 05:23:00,0.0,0.0
2024-01-21 05:24:00,0.0,0.0
2024-01-21 05:25:00,0.0,0.0
2024-01-21 05:26:00,0.0,0.0
2024-01-21 05:27:00,0.0,0.0
2024-01-21 05:28:00,0.0,0.0
2024-01-21 05:29:00,0.0,0.0
2024-01-21 05:30:00,0.0,0.0
2024-01-21 05:31:00,0.0,0.0
2024-01-21 05:32:00,0.0,0.0
2024-01-21 05:33:00,0.0,0.0
2024-01-21 05:34:00,0.0,0.0
2024-01-21 05:35:00,0.0,0.0
2024-01-21 05:36:00,0.0,0.0
2024-01-21 05:37:00,0.0,0.0
2024-01-21 05:38:00,0.0,0.0
2024-01-21 05:39:00,0.0,0.0
2024-01-21 05:40:00,0.0,0.0
2024-01-21 05:41:00,0.0,0.0
2024-01-21 05:42:00,0.0,0.0
2024-01-21 05:43:00,0.0,0.0
2024-01-21 05:44:00,0.0,0.0
2024-01-21 05:45:00,0.0,0.0
2024-01-21 05:46:00,0.0,0.0
2024-01-21 05:47:00,0.0,0.0
2024-01-21 05:48:00,0.0,0.0
2024-01-21 05:49:00,0.0,0.0
2024-01-21 05:50:00,0.0,0.0
2024-01-21 05:51:00,0.0,0.0
2024-01-21 05:52:00,0.0,0.0
2024-01-21 05:53:00,0.0,0.0
2024-01-21 05:54:00,0.0,0.0
2024-01-21 05:55:00,0.0,0.0
2024-01-21 05:56:00,0.0,0.0
2024-01-21 05:57:00,0.0,0.0
2024-01-21 05:58:00,0.0,0.0
2024-01-21 05:59:00,0.0,0.0
2024-01-21 06:00:00,0.0,0.0
2024-01-21 06:01:00,0.0,0.0
2024-01-21 06:02:00,0.0,0.0
2024-01-21 06:03:00,0.0,0.0
2024-01-21 06:04:00,0.0,0.0
2024-01-21 06:05:00,0.0,0.0
2024-01-21 06:06:00,0.0,0.0
2024-01-21 06:07:00,0.0,0.0
2024-01-21 06:08:00,0.0,0.0
2024-01-21 06:09:00,0.0,0.0
2024-01-21 06:10:00,0.0,0.0
2024-01-21 06:11:00,0.0,0.0
2024-01-21 06:12:00,0.0,0.0
2024-01-21 06:13:00,0.0,0.0
2024-01-21 06:14:00,0.0,0.0
2024-01-21 06:15:00,0.0,0.0
2024-01-21 06:16:00,0.0,0.0
2024-01-21 06:17:00,0.0,0.0
2024-01-21 06:18:00,0.0,0.0
2024-01-21 06:19:00,0.0,0.0
2024-01-21 06:20:00,0.0,0.0
2024-01-21 06:21:00,0.0,0.0
2024-01-21 06:22:00,0.0,0.0
2024-01-21 06:23:00,0.0,0.0
2024-01-21 06:24:00,0.0,0.0
2024-01-21 06:25:00,0.0,0.0
2024-01-21 06:26:00,0.0,0.0
2024-01-21 06:27:00,0.0,0.0
2024-01-21 06:28:00,0.0,0.0
2024-01-21 06:29:00,0.0,0.0
2024-01-21 06:30:00,0.0,0.0
2024-01-21 06:31:00,0.0,0.0
2024-01-21 06:32:00,0.0,0.0
2024-01-21 06:33:00,0.0,0.0
2024-01-21 06:34:00,0.0,0.0
2024-01-21 06:35:00,0.0,0.0
2024-01-21 06:36:00,0.0,0.0
2024-01-21 06:37:00,0.0,0.0
2024-01-21 06:38:00,0.0,0.0
2024-01-21 06:39:00,0.0,0.0
2024-01-21 06:40:00,0.0,0.0
2024-01-21 06:41:00,0.0,0.0
2024-01-21 06:42:00,0.0,0.0
2024-01-21 06:43:00,0.0,0.0
2024-01-21 06:44:00,0.0,0.0
2024-01-21 06:45:00,0.0,0.0
2024-01-21 06:46:00,0.0,0.0
2024-01-21 06:47:00,0.0,0.0
2024-01-21 06:48:00,0.0,0.0
2024-01-21 06:49:00,0.0,0.0
2024-01-21 06:50:00,0.0,0.0
2024-01-21 06:51:00,1.6950186199068994e-09,3.666937015532111e-08
2024-01-21 06:52:00,7.453702383421999e-08,6.956590003295599e-07
2024-01-21 06:53:00,4.3256000341350006e-07,2.4945311044959994e-06
2024-01-21 06:54:00,2.313017154035e-06,8.540541957210002e-06
2024-01-21 06:55:00,9.551111217950001e-06,2.61043202509e-05
2024-01-21 06:56:00,3.71526217215e-05,8.279882102600001e-05
2024-01-21 06:57:00,9.13004189605e-05,0.000187931568137
2024-01-21 06:58:00,0.000170591100504,0.000341713416288
2024-01-21 06:59:00,0.00028598401664,0.00056582810829
2024-01-21 07:00:00,0.00044947555658499995,0.00088367252574
2024-01-21 07:01:00,0.000681466217995,0.0013348480231099998
2024-01-21 07:02:00,0.000992633550055,0.0019431763013000002
2024-01-21 07:03:00,0.0014188962634199998,0.00277527684036
2024-01-21 07:04:00,0.00201609107687,0.0039480844692300005
2024-01-21 07:05:00,0.00275945420155,0.0054260426793
2024-01-21 07:06:00,0.00381399232975,0.0075432044391
2024-01-21 07:07:00,0.0050951687991,0.0101665260026
2024-01-21 07:08:00,0.00678995956345,0.0136992938346
2024-01-21 07:09:00,0.00902242454485,0.018446517710200002
2024-01-21 07:10:00,0.0119418895798,0.0247858006385
2024-01-21 07:11:00,0.01574180761795,0.0332051559442
2024-01-21 07:12:00,0.0206995637605,0.044396479716000005
2024-01-21 07:13:00,0.027241434206,0.059465051524
2024-01-21 07:14:00,0.035712071746,0.07956558384199999
2024-01-21 07:15:00,0.045749780686000004,0.10363183286500001
2024-01-21 07:16:00,0.060037480635500004,0.13843901319500002
2024-01-21 07:17:00,0.07576966828949999,0.177217642195
2024-01-21 07:18:00,0.096051255241,0.22739051565
2024-01-21 07:19:00,0.12371629211100002,0.29569798524
2024-01-21 07:20:00,0.153790575035,0.37009443303
2024-01-21 07:21:00,0.190021134195,0.45952486493
2024-01-21 07:22:00,0.23349145122499998,0.5662898915600001
2024-01-21 07:23:00,0.28548448412000005,0.69308306355
2024-01-21 07:24:00,0.33561129977,0.8155551645100001
2024-01-21 07:25:00,0.40025382758000005,0.9715101255999999
2024-01-21 07:26:00,0.48021261015,1.1623390528
2024-01-21 07:27:00,0.5505549036649999,1.33041497321
2024-01-21 07:28:00,0.6528609890049999,1.5713785969299998
2024-01-21 07:29:00,0.7367446475499999,1.76883075309
2024-01-21 07:30:00,0.8344255914150001,1.9970114264
2024-01-21 07:31:00,0.9476589768699999,2.25947189497
2024-01-21 07:32:00,1.07818823161,2.56088904019
2024-01-21 07:33:00,1.21602177245,2.8809226983
2024-01-21 07:34:00,1.3453787733499998,3.1813081852000002
2024-01-21 07:35:00,1.4825920476499999,3.5020833981
2024-01-21 07:36:00,1.62705385235,3.8427129544000005
2024-01-21 07:37:00,1.7786327498499999,4.203487909900001
2024-01-21 07:38:00,1.9371336933499999,4.5844120223000004
2024-01-21 07:39:00,2.1026637417500003,4.986079952100001
2024-01-21 07:40:00,2.2750772355,5.408110960399999
2024-01-21 07:41:00,2.4545587303500005,5.8511170687
2024-01-21 07:42:00,2.6412397023,6.315252768900001
2024-01-21 07:43:00,2.83527778695,6.800643965000001
2024-01-21 07:44:00,3.03676277955,7.307423447
2024-01-21 07:45:00,3.2459359823500002,7.8358475414
2024-01-21 07:46:00,3.4625142655999994,8.3849658164
2024-01-21 07:47:00,3.68672562285,8.9549752791
